,Date,MinTemp,MaxTemp,Rainfall
2440,2015-11-04,14.7,28.7,0.0
2441,2015-11-05,16.6,21.6,6.6
2442,2015-11-06,15.2,25.1,4.2
2443,2015-11-07,12.1,23.4,1.8
2444,2015-11-08,9.2,25.7,0.0
2445,2015-11-09,12.0,29.6,0.0
2446,2015-11-10,15.8,32.3,0.0
2447,2015-11-11,17.8,28.3,0.0
2448,2015-11-12,17.9,28.2,10.6
2449,2015-11-13,15.9,27.5,4.8
2450,2015-11-14,13.8,26.2,0.0
2451,2015-11-15,12.4,25.9,0.0
2452,2015-11-16,11.6,26.7,0.0
2453,2015-11-17,12.3,31.0,0.0
2454,2015-11-18,13.3,33.5,0.0
2455,2015-11-19,18.1,37.2,0.0
2456,2015-11-20,17.8,34.3,0.0
2457,2015-11-21,12.4,26.6,0.0
2458,2015-11-22,9.6,28.3,0.0
2459,2015-11-23,9.9,26.7,0.0
2460,2015-11-24,10.2,28.7,0.0
2461,2015-11-25,10.0,33.8,0.0
2462,2015-11-26,17.9,21.3,0.0
2463,2015-11-27,5.7,21.8,0.0
2464,2015-11-28,8.1,28.3,0.0
2465,2015-11-29,12.2,27.0,0.0
2466,2015-11-30,10.0,31.6,0.0
2467,2015-12-01,17.7,30.1,0.0
2468,2015-12-02,9.9,22.5,0.2
2469,2015-12-03,9.6,29.3,0.0
2470,2015-12-04,13.4,32.0,0.0
2471,2015-12-05,14.4,34.1,0.0
2472,2015-12-06,17.9,36.5,0.0
2473,2015-12-07,21.6,33.6,0.0
2474,2015-12-08,21.1,30.7,0.8
2475,2015-12-09,19.7,30.7,10.2
2476,2015-12-10,14.2,31.5,0.0
2477,2015-12-11,15.3,27.0,0.0
2478,2015-12-12,8.9,24.6,0.0
2479,2015-12-13,9.4,27.9,0.0
2480,2015-12-14,11.3,34.8,0.0
2481,2015-12-15,15.6,33.2,0.0
2482,2015-12-16,15.5,34.3,0.0
2483,2015-12-17,16.7,34.1,0.0
2484,2015-12-18,16.5,37.1,0.0
2485,2015-12-19,20.8,40.0,0.0
2486,2015-12-20,19.7,41.5,0.0
2487,2015-12-21,18.0,25.3,10.0
2488,2015-12-22,17.0,30.3,0.0
2489,2015-12-23,17.7,30.0,0.0
2490,2015-12-24,15.3,31.6,0.0
2491,2015-12-25,17.7,32.0,0.0
2492,2015-12-26,18.8,23.1,3.2
2493,2015-12-27,10.2,25.0,9.8
2494,2015-12-28,12.8,28.2,0.0
2495,2015-12-29,13.2,32.3,0.0
2496,2015-12-30,15.7,34.3,0.0
2497,2015-12-31,17.3,36.6,0.0
2498,2016-01-01,20.4,37.6,0.0
2499,2016-01-02,20.9,33.6,0.4
2500,2016-01-03,18.4,23.1,2.2
2501,2016-01-04,17.3,23.7,15.6
2502,2016-01-05,15.5,22.9,6.8
2503,2016-01-06,17.0,28.1,0.2
2504,2016-01-07,16.4,28.0,0.0
2505,2016-01-08,14.3,31.7,0.0
2506,2016-01-09,16.7,35.0,0.0
2507,2016-01-10,17.8,37.0,0.0
2508,2016-01-11,17.7,39.2,0.0
2509,2016-01-12,20.6,38.9,0.0
2510,2016-01-13,20.2,43.0,0.0
2511,2016-01-14,26.8,30.2,0.0
2512,2016-01-15,10.4,25.2,0.0
2513,2016-01-16,10.7,29.4,0.0
2514,2016-01-17,14.5,30.6,0.0
2515,2016-01-18,14.4,33.5,0.0
2516,2016-01-19,16.1,40.0,0.0
2517,2016-01-20,23.4,33.9,0.0
2518,2016-01-21,20.4,38.0,0.0
2519,2016-01-22,22.8,28.1,0.0
2520,2016-01-23,17.0,31.3,12.6
2521,2016-01-24,16.6,33.2,0.0
2522,2016-01-25,18.1,32.8,0.0
2523,2016-01-26,18.7,34.2,0.0
2524,2016-01-27,18.5,25.7,19.4
2525,2016-01-28,17.7,31.7,4.2
2526,2016-01-29,17.1,24.2,0.0
2527,2016-01-30,10.0,28.1,0.0
2528,2016-01-31,13.8,24.2,7.0
2529,2016-02-01,13.0,26.1,28.6
2530,2016-02-02,14.4,29.7,0.2
2531,2016-02-03,19.8,25.8,0.0
2532,2016-02-04,16.5,29.8,0.4
2533,2016-02-05,14.2,29.9,0.0
2534,2016-02-06,14.6,30.3,0.0
2535,2016-02-07,15.2,32.8,0.0
2536,2016-02-08,18.0,35.2,0.0
2537,2016-02-09,18.8,35.0,0.0
2538,2016-02-10,15.7,35.0,0.0
2539,2016-02-11,17.3,35.2,0.0
2540,2016-02-12,17.3,34.9,0.0
2541,2016-02-13,16.9,37.7,0.0
2542,2016-02-14,22.3,30.3,0.0
2543,2016-02-15,13.8,28.9,0.0
2544,2016-02-16,15.2,26.3,0.0
2545,2016-02-17,10.5,26.7,0.0
2546,2016-02-18,12.7,30.5,0.0
2547,2016-02-19,13.9,32.9,0.0
2548,2016-02-20,15.2,31.2,0.0
2549,2016-02-21,13.6,34.4,0.0
2550,2016-02-22,15.2,35.4,0.0
2551,2016-02-23,20.1,39.5,0.0
2552,2016-02-24,22.5,40.9,0.0
2553,2016-02-25,22.4,36.4,0.0
2554,2016-02-26,14.9,31.2,0.2
2555,2016-02-27,14.7,33.1,0.0
2556,2016-02-28,16.2,33.4,0.0
2557,2016-02-29,15.4,32.3,0.0
2558,2016-03-01,14.7,35.1,0.0
2559,2016-03-02,16.8,37.2,0.0
2560,2016-03-03,16.7,35.0,0.0
2561,2016-03-04,15.9,37.0,0.0
2562,2016-03-05,20.3,38.5,0.0
2563,2016-03-06,20.5,37.1,0.0
2564,2016-03-07,17.4,38.5,0.2
2565,2016-03-08,20.1,38.3,0.0
2566,2016-03-09,18.7,38.3,0.0
2567,2016-03-10,24.6,36.8,0.0
2568,2016-03-11,20.0,32.3,0.6
2569,2016-03-12,20.0,34.0,6.6
2570,2016-03-13,19.4,35.2,0.2
2571,2016-03-14,18.0,35.1,0.0
2572,2016-03-15,20.4,31.8,0.0
2573,2016-03-16,19.2,30.8,0.0
2574,2016-03-17,16.0,31.1,0.4
2575,2016-03-18,19.8,21.1,10.4
2576,2016-03-19,9.5,21.1,10.4
2577,2016-03-20,12.7,24.2,0.0
2578,2016-03-21,12.4,25.2,0.0
2579,2016-03-22,11.0,26.5,0.0
2580,2016-03-23,10.0,27.1,0.0
2581,2016-03-24,14.2,25.1,0.0
2582,2016-03-25,15.5,28.4,0.2
2583,2016-03-26,8.9,26.4,0.0
2584,2016-03-27,10.0,27.4,0.0
2585,2016-03-28,11.7,27.8,0.0
2586,2016-03-29,13.8,26.2,0.0
2587,2016-03-30,11.8,20.4,0.8
2588,2016-03-31,9.5,25.5,0.0
2589,2016-04-01,9.2,27.0,0.0
2590,2016-04-02,8.6,30.0,0.0
2591,2016-04-03,7.6,26.5,0.0
2592,2016-04-04,9.7,28.8,0.0
2593,2016-04-05,10.5,31.8,0.0
2594,2016-04-06,7.9,26.4,0.0
2595,2016-04-07,5.3,22.5,0.0
2596,2016-04-08,11.4,19.7,0.0
2597,2016-04-09,4.8,23.1,0.4
2598,2016-04-10,6.1,24.0,0.0
2599,2016-04-11,8.7,24.9,0.0
2600,2016-04-12,8.4,24.7,0.0
2601,2016-04-13,8.9,27.2,0.0
2602,2016-04-14,10.0,28.7,0.0
2603,2016-04-15,11.0,27.6,0.0
2604,2016-04-16,12.9,28.5,0.0
2605,2016-04-17,11.7,25.4,0.0
2606,2016-04-18,10.6,25.7,3.8
2607,2016-04-19,9.5,26.1,0.0
2608,2016-04-20,8.8,27.0,0.0
2609,2016-04-21,9.8,22.4,0.0
2610,2016-04-22,12.8,23.6,3.6
2611,2016-04-23,9.4,22.7,0.0
2612,2016-04-24,7.1,24.9,0.0
2613,2016-04-25,6.7,24.3,0.0
2614,2016-04-26,6.1,25.4,0.0
2615,2016-04-27,6.4,26.6,0.0
2616,2016-04-28,11.7,28.5,0.0
2617,2016-04-29,12.1,26.9,0.0
2618,2016-04-30,16.8,23.4,8.6
2619,2016-05-01,13.2,20.0,4.0
2620,2016-05-02,3.8,16.9,0.0
2621,2016-05-03,6.6,22.2,0.0
2622,2016-05-04,11.0,17.5,2.4
2623,2016-05-05,10.5,20.3,0.0
2624,2016-05-06,6.7,25.2,0.0
2625,2016-05-07,7.9,24.0,0.0
2626,2016-05-08,13.9,18.2,13.2
2627,2016-05-09,14.7,18.3,46.0
2628,2016-05-10,13.4,17.3,13.4
2629,2016-05-11,9.3,15.8,2.2
2630,2016-05-12,10.8,17.2,2.0
2631,2016-05-13,13.6,20.2,0.2
2632,2016-05-14,8.7,20.3,0.0
2633,2016-05-15,9.5,22.1,0.0
2634,2016-05-16,6.3,20.4,0.0
2635,2016-05-17,9.1,18.3,4.8
2636,2016-05-18,8.0,17.3,0.0
2637,2016-05-19,8.3,17.3,0.0
2638,2016-05-20,12.1,18.5,0.0
2639,2016-05-21,4.7,17.9,0.0
2640,2016-05-22,5.3,21.8,0.0
2641,2016-05-23,10.4,15.8,3.0
2642,2016-05-24,8.2,16.2,0.0
2643,2016-05-25,2.5,14.8,0.0
2644,2016-05-26,6.9,14.1,15.2
2645,2016-05-27,4.8,14.0,1.2
2646,2016-05-28,3.8,14.4,0.0
2647,2016-05-29,0.5,14.1,0.2
2648,2016-05-30,3.6,14.1,0.0
2649,2016-05-31,1.8,15.9,0.0
2650,2016-06-01,3.2,17.3,0.0
2651,2016-06-02,3.3,18.1,0.0
2652,2016-06-03,4.7,13.6,0.0
2653,2016-06-04,9.8,14.9,11.6
2654,2016-06-05,10.8,14.6,11.6
2655,2016-06-06,7.2,12.3,1.2
2656,2016-06-07,9.0,12.6,3.6
2657,2016-06-08,9.8,14.6,1.8
2658,2016-06-09,11.4,15.7,7.2
2659,2016-06-10,10.5,13.8,3.0
2660,2016-06-11,9.6,13.0,1.2
2661,2016-06-12,0.4,12.7,0.0
2662,2016-06-13,-0.6,13.8,0.2
2663,2016-06-14,0.9,15.2,0.0
2664,2016-06-15,0.9,11.4,0.2
2665,2016-06-16,0.0,12.9,0.0
2666,2016-06-17,4.1,15.9,7.6
2667,2016-06-18,9.0,17.6,0.2
2668,2016-06-19,8.1,14.3,0.2
2669,2016-06-20,10.0,16.6,14.4
2670,2016-06-21,8.8,11.6,1.4
2671,2016-06-22,9.1,13.7,12.6
2672,2016-06-23,9.0,13.2,0.2
2673,2016-06-24,6.6,8.2,4.0
2674,2016-06-25,-0.8,10.5,2.6
2675,2016-06-26,-1.3,7.5,0.0
2676,2016-06-27,2.1,10.6,0.2
2677,2016-06-28,2.5,11.8,0.2
2678,2016-06-29,6.2,13.5,0.8
2679,2016-06-30,3.0,11.2,0.0
2680,2016-07-01,5.2,11.4,11.4
2681,2016-07-02,7.2,12.5,0.4
2682,2016-07-03,7.9,12.7,0.2
2683,2016-07-04,8.2,11.7,0.2
2684,2016-07-05,6.7,10.6,1.0
2685,2016-07-06,7.2,15.4,7.6
2686,2016-07-07,4.0,16.5,0.0
2687,2016-07-08,6.5,11.8,0.2
2688,2016-07-09,7.0,15.8,2.0
2689,2016-07-10,6.2,14.0,0.0
2690,2016-07-11,9.1,16.2,16.6
2691,2016-07-12,8.6,12.9,0.4
2692,2016-07-13,3.6,9.5,9.6
2693,2016-07-14,-0.3,10.8,0.2
2694,2016-07-15,4.4,12.8,0.0
2695,2016-07-16,-0.4,14.0,0.2
2696,2016-07-17,0.4,16.5,0.0
2697,2016-07-18,2.1,13.4,0.0
2698,2016-07-19,7.3,15.2,5.0
2699,2016-07-20,8.5,17.3,0.0
2700,2016-07-21,6.2,16.8,0.4
2701,2016-07-22,9.9,18.2,6.8
2702,2016-07-23,7.1,10.8,24.2
2703,2016-07-24,-0.2,10.1,0.6
2704,2016-07-25,4.7,11.5,12.0
2705,2016-07-26,4.5,11.3,4.0
2706,2016-07-27,6.9,12.6,10.6
2707,2016-07-28,5.9,10.8,0.0
2708,2016-07-29,7.7,12.2,0.8
2709,2016-07-30,8.3,12.1,0.2
2710,2016-07-31,8.0,14.3,2.2
2711,2016-08-01,9.6,11.8,3.8
2712,2016-08-02,8.3,13.7,21.0
2713,2016-08-03,-0.2,15.4,0.0
2714,2016-08-04,1.4,15.1,0.2
2715,2016-08-05,0.5,15.3,0.0
2716,2016-08-06,1.2,13.0,0.0
2717,2016-08-07,0.7,15.6,0.2
2718,2016-08-08,1.4,15.1,0.0
2719,2016-08-09,1.8,17.2,0.0
2720,2016-08-10,7.4,15.0,2.6
2721,2016-08-11,4.7,13.4,0.2
2722,2016-08-12,0.7,11.6,0.0
2723,2016-08-13,4.7,15.4,0.6
2724,2016-08-14,4.7,16.6,0.2
2725,2016-08-15,2.2,16.8,0.0
2726,2016-08-16,1.7,18.5,0.0
2727,2016-08-17,6.0,18.0,0.0
2728,2016-08-18,4.0,19.6,0.0
2729,2016-08-19,9.3,16.4,0.0
2730,2016-08-20,5.3,12.0,11.0
2731,2016-08-21,5.4,15.4,1.0
2732,2016-08-22,8.4,13.9,0.2
2733,2016-08-23,4.2,15.7,11.0
2734,2016-08-24,2.6,12.2,0.0
2735,2016-08-25,3.3,14.1,0.2
2736,2016-08-26,0.2,13.6,0.0
2737,2016-08-27,0.7,13.5,0.2
2738,2016-08-28,2.1,16.9,0.0
2739,2016-08-29,3.4,18.2,0.0
2740,2016-08-30,7.8,15.3,0.0
2741,2016-08-31,10.6,18.4,22.0
2742,2016-09-01,8.5,16.7,0.4
2743,2016-09-02,6.1,13.9,0.2
2744,2016-09-03,9.6,16.6,33.6
2745,2016-09-04,7.7,15.1,0.6
2746,2016-09-05,4.4,15.9,0.0
2747,2016-09-06,4.4,18.1,0.0
2748,2016-09-07,5.5,20.5,0.0
2749,2016-09-08,8.1,20.3,0.0
2750,2016-09-09,12.6,17.8,4.0
2751,2016-09-10,11.2,17.7,17.0
2752,2016-09-11,3.7,14.9,0.2
2753,2016-09-12,5.1,17.8,0.0
2754,2016-09-13,6.9,19.7,0.0
2755,2016-09-14,12.4,16.2,8.6
2756,2016-09-15,8.3,13.6,10.8
2757,2016-09-16,9.4,16.1,0.4
2758,2016-09-17,4.4,18.2,0.6
2759,2016-09-18,7.1,13.8,1.2
2760,2016-09-19,7.4,15.9,7.4
2761,2016-09-20,5.3,14.9,0.0
2762,2016-09-21,9.8,16.2,12.8
2763,2016-09-22,9.3,18.8,0.0
2764,2016-09-23,4.9,20.5,0.0
2765,2016-09-24,8.3,20.5,0.0
2766,2016-09-25,11.0,17.5,3.0
2767,2016-09-26,4.8,15.9,0.0
2768,2016-09-27,7.1,15.2,2.8
2769,2016-09-28,5.3,17.9,1.8
2770,2016-09-29,11.1,14.8,20.6
2771,2016-09-30,8.4,13.7,16.2
2772,2016-10-01,9.2,14.9,9.0
2773,2016-10-02,5.9,21.7,0.8
2774,2016-10-03,10.8,15.1,12.4
2775,2016-10-04,8.3,15.0,8.6
2776,2016-10-05,3.5,15.7,7.8
2777,2016-10-06,7.0,21.6,0.0
2778,2016-10-07,9.0,23.8,0.0
2779,2016-10-08,11.8,22.1,0.0
2780,2016-10-09,8.3,20.9,0.0
2781,2016-10-10,9.6,14.8,6.6
2782,2016-10-11,5.7,14.8,0.6
2783,2016-10-12,5.3,16.7,0.2
2784,2016-10-13,6.9,18.5,0.2
2785,2016-10-14,4.2,20.7,0.0
2786,2016-10-15,5.7,22.4,0.0
2787,2016-10-16,11.8,24.9,0.0
2788,2016-10-17,9.7,17.6,9.6
2789,2016-10-18,10.1,16.4,0.8
2790,2016-10-19,4.7,16.2,2.6
2791,2016-10-20,3.6,19.4,0.2
2792,2016-10-21,7.4,23.7,0.0
2793,2016-10-22,6.4,16.2,1.0
2794,2016-10-23,3.3,17.6,0.0
2795,2016-10-24,3.6,19.0,0.0
2796,2016-10-25,5.3,22.9,0.0
2797,2016-10-26,12.7,24.6,0.0
2798,2016-10-27,8.2,22.2,0.0
2799,2016-10-28,7.5,23.3,0.0
2800,2016-10-29,9.3,25.7,0.0
2801,2016-10-30,14.7,24.3,0.0
2802,2016-10-31,5.1,17.0,1.0
2803,2016-11-01,7.1,18.6,0.0
2804,2016-11-02,7.6,19.7,0.0
2805,2016-11-03,6.9,23.0,0.0
2806,2016-11-04,7.6,28.2,0.0
2807,2016-11-05,9.6,18.4,0.0
2808,2016-11-06,7.9,20.9,0.0
2809,2016-11-07,8.8,29.4,0.0
2810,2016-11-08,11.6,24.9,0.0
2811,2016-11-09,9.7,25.9,0.0
2812,2016-11-10,9.9,24.4,0.0
2813,2016-11-11,7.7,26.9,0.0
2814,2016-11-12,14.1,27.1,8.0
2815,2016-11-13,11.7,16.0,1.8
2816,2016-11-14,11.3,20.9,18.8
2817,2016-11-15,6.9,22.9,0.8
2818,2016-11-16,8.9,26.3,0.0
2819,2016-11-17,11.0,29.3,0.0
2820,2016-11-18,14.0,29.9,0.0
2821,2016-11-19,14.8,31.5,0.0
2822,2016-11-20,14.6,32.0,0.0
2823,2016-11-21,19.2,36.2,0.8
2824,2016-11-22,21.6,26.6,0.0
2825,2016-11-23,14.3,21.6,19.2
2826,2016-11-24,5.9,21.6,0.2
2827,2016-11-25,8.2,22.0,0.0
2828,2016-11-26,7.3,24.5,0.0
2829,2016-11-27,9.3,28.1,0.0
2830,2016-11-28,11.4,29.2,0.0
2831,2016-11-29,10.8,29.4,0.0
2832,2016-11-30,12.9,32.2,0.0
2833,2016-12-01,13.7,30.2,0.0
2834,2016-12-02,12.8,30.8,0.0
2835,2016-12-03,13.8,31.2,0.0
2836,2016-12-04,12.8,32.8,0.0
2837,2016-12-05,19.3,32.8,0.0
2838,2016-12-06,19.8,26.1,0.0
2839,2016-12-07,10.0,29.6,0.0
2840,2016-12-08,11.5,29.7,0.0
2841,2016-12-09,9.9,21.0,1.0
2842,2016-12-10,7.5,26.9,0.0
2843,2016-12-11,10.7,29.8,0.0
2844,2016-12-12,11.7,33.0,0.0
2845,2016-12-13,13.4,37.2,0.0
2846,2016-12-14,20.4,26.9,0.4
2847,2016-12-15,13.8,29.8,0.0
2848,2016-12-16,16.0,22.7,5.2
2849,2016-12-17,17.3,28.5,0.0
2850,2016-12-18,9.0,26.3,0.0
2851,2016-12-19,10.3,29.5,0.0
2852,2016-12-20,13.1,29.6,0.0
2853,2016-12-21,9.7,28.3,1.2
2854,2016-12-22,14.1,31.4,0.0
2855,2016-12-23,15.4,35.3,0.0
2856,2016-12-24,17.5,34.0,0.0
2857,2016-12-25,15.9,35.6,1.6
2858,2016-12-26,17.6,36.5,0.0
2859,2016-12-27,20.9,31.5,2.0
2860,2016-12-28,21.9,35.6,0.0
2861,2016-12-29,22.0,27.7,3.8
2862,2016-12-30,22.8,32.1,3.2
2863,2016-12-31,15.9,33.1,4.4
2864,2017-01-01,15.5,31.6,0.0
2865,2017-01-02,14.9,32.0,0.0
2866,2017-01-03,13.7,32.0,0.0
2867,2017-01-04,16.2,33.0,0.0
2868,2017-01-05,18.0,33.5,0.0
2869,2017-01-06,17.1,35.4,0.0
2870,2017-01-07,17.9,35.4,0.0
2871,2017-01-08,19.1,36.0,0.0
2872,2017-01-09,21.3,30.7,0.0
2873,2017-01-10,19.8,31.0,10.6
2874,2017-01-11,20.1,34.2,0.0
2875,2017-01-12,14.5,35.0,0.0
2876,2017-01-13,16.7,32.0,0.0
2877,2017-01-14,16.9,25.4,14.2
2878,2017-01-15,11.5,31.6,0.0
2879,2017-01-16,13.3,34.8,0.0
2880,2017-01-17,16.0,40.9,0.0
2881,2017-01-18,16.7,30.4,0.0
2882,2017-01-19,14.9,33.3,0.0
2883,2017-01-20,18.6,28.1,18.0
2884,2017-01-21,11.4,30.1,2.6
2885,2017-01-22,14.6,32.9,0.0
2886,2017-01-23,19.2,39.3,0.0
2887,2017-01-24,23.2,32.6,0.0
2888,2017-01-25,16.3,32.4,0.0
2889,2017-01-26,15.8,34.2,0.0
2890,2017-01-27,17.4,35.9,0.0
2891,2017-01-28,17.5,36.9,0.0
2892,2017-01-29,16.8,38.5,0.0
2893,2017-01-30,16.4,42.5,0.0
2894,2017-01-31,23.5,32.1,0.0
2895,2017-02-01,15.7,27.8,0.0
2896,2017-02-02,11.9,28.1,0.0
2897,2017-02-03,12.0,33.6,0.0
2898,2017-02-04,14.5,34.3,0.0
2899,2017-02-05,18.9,32.6,0.0
2900,2017-02-06,20.9,23.8,3.4
2901,2017-02-07,18.9,33.1,5.2
2902,2017-02-08,20.0,35.8,0.0
2903,2017-02-09,20.5,40.3,0.0
2904,2017-02-10,23.0,43.7,0.0
2905,2017-02-11,23.9,40.7,0.0
2906,2017-02-12,20.0,21.2,1.4
2907,2017-02-13,10.0,25.6,1.0
2908,2017-02-14,11.5,28.6,0.0
2909,2017-02-15,11.9,32.9,0.0
2910,2017-02-16,13.4,37.8,0.0
2911,2017-02-17,17.5,32.0,0.0
2912,2017-02-18,13.9,25.1,1.0
2913,2017-02-19,7.6,22.4,0.0
2914,2017-02-20,7.5,22.1,
2915,2017-02-21,8.4,27.1,0.0
2916,2017-02-22,10.6,34.7,0.0
2917,2017-02-23,14.5,35.9,0.0
2918,2017-02-24,15.1,33.6,0.0
2919,2017-02-25,15.4,30.3,0.0
2920,2017-02-26,14.7,30.9,0.0
2921,2017-02-27,14.1,32.2,0.0
2922,2017-02-28,15.3,33.6,0.0
2923,2017-03-01,16.7,34.3,0.0
2924,2017-03-02,17.7,34.5,0.0
2925,2017-03-03,18.5,32.1,0.0
2926,2017-03-04,18.9,31.2,0.0
2927,2017-03-05,19.2,32.4,0.0
2928,2017-03-06,15.4,29.9,0.0
2929,2017-03-07,16.8,29.9,0.0
2930,2017-03-08,12.4,29.5,0.0
2931,2017-03-09,11.9,30.3,0.0
2932,2017-03-10,11.0,32.7,0.0
2933,2017-03-11,14.3,32.5,0.0
2934,2017-03-12,18.6,36.0,0.0
2935,2017-03-13,16.0,30.9,
2936,2017-03-14,15.4,33.9,0.0
2937,2017-03-15,16.7,33.8,0.0
2938,2017-03-16,20.9,31.5,0.0
2939,2017-03-17,19.3,31.2,0.0
2940,2017-03-18,13.6,32.6,0.0
2941,2017-03-19,15.3,34.9,0.0
2942,2017-03-20,20.0,33.1,0.0
2943,2017-03-21,20.1,25.2,
2944,2017-03-22,19.6,26.6,
2945,2017-03-23,19.4,23.7,
2946,2017-03-24,14.2,27.8,0.0
2947,2017-03-25,17.6,24.4,0.0
2948,2017-03-26,15.6,30.3,0.2
2949,2017-03-27,17.5,34.7,0.0
2950,2017-03-28,12.3,26.0,3.2
2951,2017-03-29,10.5,28.0,0.2
2952,2017-03-30,11.7,21.3,0.0
2953,2017-03-31,6.5,21.4,0.0
2954,2017-04-01,6.0,22.1,0.0
2955,2017-04-02,7.6,22.8,0.0
2956,2017-04-03,12.1,23.9,0.0
2957,2017-04-04,8.6,23.9,0.0
2958,2017-04-05,9.1,24.2,0.0
2959,2017-04-06,9.3,24.8,0.0
2960,2017-04-07,8.7,25.4,0.0
2961,2017-04-08,9.1,24.2,0.0
2962,2017-04-09,14.1,19.9,1.8
2963,2017-04-10,7.8,17.4,10.8
2964,2017-04-11,5.9,21.3,0.2
2965,2017-04-12,8.1,23.9,0.0
2966,2017-04-13,8.4,24.1,0.0
2967,2017-04-14,7.8,24.2,0.0
2968,2017-04-15,5.7,21.2,0.0
2969,2017-04-16,6.4,21.4,0.0
2970,2017-04-17,8.6,24.8,0.0
2971,2017-04-18,11.0,26.9,0.0
2972,2017-04-19,9.6,24.6,0.0
2973,2017-04-20,9.7,26.3,0.0
2974,2017-04-21,14.5,17.6,1.0
2975,2017-04-22,14.8,19.7,17.2
2976,2017-04-23,11.2,23.8,0.6
2977,2017-04-24,11.0,23.3,0.0
2978,2017-04-25,15.4,20.4,9.6
2979,2017-04-26,10.0,15.7,31.2
2980,2017-04-27,2.4,16.7,0.2
2981,2017-04-28,3.5,17.3,0.0
2982,2017-04-29,6.3,19.8,0.0
2983,2017-04-30,6.8,19.9,0.0
2984,2017-05-01,7.1,19.1,0.0
2985,2017-05-02,9.7,16.4,0.0
2986,2017-05-03,2.4,17.9,0.0
2987,2017-05-04,3.5,18.8,0.0
2988,2017-05-05,4.5,18.7,0.0
2989,2017-05-06,6.9,21.1,0.0
2990,2017-05-07,4.1,16.1,0.0
2991,2017-05-08,1.7,16.8,0.0
2992,2017-05-09,2.7,18.1,0.0
2993,2017-05-10,3.1,19.8,0.0
2994,2017-05-11,3.9,19.9,0.0
2995,2017-05-12,4.2,16.4,0.0
2996,2017-05-13,4.6,19.4,0.0
2997,2017-05-14,7.7,18.2,0.0
2998,2017-05-15,4.7,19.6,0.0
2999,2017-05-16,4.0,18.8,0.0
3000,2017-05-17,4.4,17.6,0.0
3001,2017-05-18,6.7,22.6,0.0
3002,2017-05-19,9.8,15.3,0.0
3003,2017-05-20,11.2,19.2,18.6
3004,2017-05-21,6.8,18.4,0.2
3005,2017-05-22,5.9,17.4,0.2
3006,2017-05-23,4.4,19.6,0.0
3007,2017-05-24,9.9,15.8,6.2
3008,2017-05-25,4.2,14.0,0.2
3009,2017-05-26,8.7,15.6,0.0
3010,2017-05-27,6.1,17.6,0.0
3011,2017-05-28,9.0,14.3,7.0
3012,2017-05-29,2.8,12.4,7.4
3013,2017-05-30,6.0,9.4,0.4
3014,2017-05-31,-0.4,13.3,5.2
3015,2017-06-01,-1.1,14.5,0.0
3016,2017-06-02,-0.8,14.1,0.2
3017,2017-06-03,-0.5,15.3,0.0
3018,2017-06-04,-0.9,14.5,0.0
3019,2017-06-05,1.2,12.5,0.2
3020,2017-06-06,3.6,14.5,4.2
3021,2017-06-07,-0.6,15.8,0.0
3022,2017-06-08,0.7,15.6,0.0
3023,2017-06-09,1.1,15.2,0.0
3024,2017-06-10,1.9,16.7,0.0
3025,2017-06-11,1.4,16.6,0.0
3026,2017-06-12,1.9,15.1,0.2
3027,2017-06-13,3.3,15.9,0.2
3028,2017-06-14,1.6,15.3,0.2
3029,2017-06-15,2.1,14.7,0.0
3030,2017-06-16,3.2,12.9,0.2
3031,2017-06-17,3.6,15.5,0.0
3032,2017-06-18,1.0,17.0,0.0
3033,2017-06-19,-0.2,14.7,0.0
3034,2017-06-20,1.2,14.9,0.2
3035,2017-06-21,1.2,15.2,0.4
3036,2017-06-22,0.8,13.4,0.0
3037,2017-06-23,1.1,11.9,0.0
3038,2017-06-24,1.1,14.1,0.2
3039,2017-06-25,3.9,10.9,0.0
